"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","duplicateTaxonIDPerBout10m2QF"
"FB4A29ECD9B34EA2A454F4AA47C32ABE","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ASTRA","Astragalus sp.","genus","cf. species",,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"A7C2140064B246B18E43D5AB70376AFA","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"5243F31A67C1495E96124A5BCA9FB077","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"CAD7DF4136604291A5617905E76BE184","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"7012963AA0DF4C62BD41E9515A149D16","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"69171993053B401DA6E6694B1F6E627B","D10","CPER","CPER_010","31.4.10",40.849995,-104.681417,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","LIIN2","Lithospermum incisum Lehm.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"B905568825D0469FB53611A04D485709","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"597B1DC70F434838B9E9C608F92EC439","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"97E7EB5C81F24A43A307F9985C9D9643","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","CRCR3","Cryptantha crassisepala (Torr. & A. Gray) Greene","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"5D7E6C798CDD48F491DCB575326287E4","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"03BF1A260C42416DBA17871EF99B9450","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"9388636B191146379C7E4445B13E8128","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"D4664C2732F345D0A6B9F105D93A2739","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"763B511D71C246819FE711B8094F2DA6","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"A29AE3291F214355AC034C1541D07D25","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"5639216FA95443899AE029C7AD206D3D","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GACO5","Gaura coccinea Nutt. ex Pursh","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"EC525F6AEA5B46F4ACB9F501C0C5C016","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","CRMI5","Cryptantha minima Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"8FFA71939F43448EAFE5C4DC2A32259C","D10","CPER","CPER_010","31.4.10",40.849995,-104.681417,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","EREF","Eriogonum effusum Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"6807C7E0762142F992B24CB5CE7E705A","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","LIIN2","Lithospermum incisum Lehm.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"05996069BB03476D9FBEF76C25F4F8F6","D10","CPER","CPER_010","31.4.10",40.849995,-104.681417,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"93971D0E618C4B49A7FE0C25B09CB446","D10","CPER","CPER_010","31.4.10",40.849995,-104.681417,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GACO5","Gaura coccinea Nutt. ex Pursh","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"45A7AC141185440094E2CD3EFBE7F541","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"02DDFFE47B0248C7AB1A7780BC50890B","D10","CPER","CPER_010","40.1.10",40.850025,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","HYFI","Hymenopappus filifolius Hook.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"70F8617F4F524F99B14A4D2FA7B5E028","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"64FD127C1ED84B099387CD980E90C145","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"FB089854002E482DAACBCB4A97599AF6","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"D969329D8E114CC98BA24534183933E5","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"A3BDB8D30BFA43A986069DEDF421A33B","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"607F8C87FA3F48BC81F2329A708B0372","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"51F2D146F0724BFABEB67E1F1937A42E","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"392DAC9B32DE43E1A1A409C3075F694F","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GACO5","Gaura coccinea Nutt. ex Pursh","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"814FB4E223AA46388F9E2E05B24DE712","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"86E7E5DF09654FC4985BF16D420DE581","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"C0DCB3583D48478681855E7CADF8CF8B","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","LIIN2","Lithospermum incisum Lehm.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"7344D56814AB4005B3072D4BB513DFB9","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","EREF","Eriogonum effusum Nutt.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"CA456F38A6FA4369B6B5ED18A9DFE063","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"A3BEB6D240564E16932043451B5499A7","D10","CPER","CPER_010","31.4.10",40.849995,-104.681417,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"E596F47A41D544AF969C83EE872A71AC","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"F60316E3F0134B7D958B2A1FA7538D0B","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"D0FFA43CB5BF482AA81938AD6CFCD313","D10","CPER","CPER_010","31.4.10",40.849995,-104.681417,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","MENU","Mentzelia nuda (Pursh) Torr. & A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"E334ECF958A44EA8B9CD4A4CE586838F","D10","CPER","CPER_010","40.1.10",40.850025,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GACO5","Gaura coccinea Nutt. ex Pursh","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"EB2E7A0BB7E4479599FFD35A71A9041C","D10","CPER","CPER_010","40.1.10",40.850025,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ARHO4","Arenaria hookeri Nutt.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"E2E484D862C940448EB44CFD74CD8552","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GACO5","Gaura coccinea Nutt. ex Pursh","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"E8D3C90768E64943A9AFC2B4A58D2050","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ACHY","Achnatherum hymenoides (Roem. & Schult.) Barkworth","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"5A7C320737B64A38983E600E3C95C89A","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","CRMI5","Cryptantha minima Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"B9201F4CDF8C4646853E6601A834CD42","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"35BCBEDCB107440BB69418E01897D829","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","LIIN2","Lithospermum incisum Lehm.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"6081E0C7F17140318D411C0806F9D390","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"C9862E57491B42C29CCE97BB935AB98B","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"BB87F3A790C847D29E3435B0A64270AB","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"D0BD9EB786F041199A932FCD46076EE0","D10","CPER","CPER_010","31.4.10",40.849995,-104.681417,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","OEAL","Oenothera albicaulis Pursh","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"E7CCADEA7FD348E5AEA7EEB9CD7161C9","D10","CPER","CPER_010","31.4.10",40.849995,-104.681417,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"8E63EC898DF84E68B033BE0F4CA67EF1","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"1A31CED74E914072876348B47F072445","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","MENU","Mentzelia nuda (Pursh) Torr. & A. Gray","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"6BEECB3F8AC64C4C930194990DB0C469","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","BRTE","Bromus tectorum L.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"DA4AEC5917AC4362B69EED6F448C3634","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,,,0,0,0
"5A058EB9A15B4F38AAFAC10C51AE914E","D10","CPER","CPER_010","40.1.10",40.850025,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"13D089EE9B354F199DF4D5B0ABD0E777","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","EVNU","Evolvulus nuttallianus Schult.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"3D181CFB6BF3431C868E80CD4812EB49","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"3BC82B102609493493D4B6490A1E84CB","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"B9606FD5E9E747D8861D72EDFB29F192","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"09AEB262F16E42FEABCE46BCBF3C5FCA","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"B22D88E5B3504D1DA267F7804314030F","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","HYFI","Hymenopappus filifolius Hook.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"FD34D62D7ED6406F96929BA05E85E83F","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","TRAGO","Tragopogon sp.","genus",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"CF06F217E9F14C9C94A97279027E6B6E","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
"418DDE04798C4E6F9FD42392ED549C33","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-06-18",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,,,0,0,0
